question,text,label,attacked_text
What danger did the IPCC understate?,"Another example of scientific research which suggests that previous estimates by the IPCC, far from overstating dangers and risks, have actually understated them is a study on projected rises in sea levels.",0,"Аnother eхample of scientifіc reseаrch which suggеsts that prevіous estimatеs by the IPCС, fаr from оverstating dangеrs and rіsks, have actuаlly understatеd them is a studу on projectеd rіses in sеa levеls."
What is another term for rotors?,"Therefore, a reversing stage or gearbox is usually required where power is required in the opposite direction.[citation needed]",1,"Thеrefore, a reversіng stagе or geаrbox is usuаlly rеquired where powеr is rеquired in the oppositе dirесtiоn.[citation needеd]"
What Republic has maintained its control of Iran?,"During the 2006 Israel-Lebanon conflict, the Iranian government enjoyed something of a resurgence in popularity amongst the predominantly Sunni ""Arab street,"" due to its support for Hezbollah and to President Mahmoud Ahmadinejad's vehement opposition to the United States and his call that Israel shall vanish.",1,"During the 2006 Israel-Lebanоn conflіct, the Iraniаn gоvernment enjoуed sоmething of a resurgenсe in рopularity аmongst the prеdominantly Sunnі ""Arаb strеet,"" duе to its supрort for Hеzbollah and to Presidеnt Mаhmoud Ahmаdinejad's vеhement орposition to the Unіted Stаtes and his cаll that Israеl shаll vаnish."
By when did the Germanic tribes conquer the Celtic peoples?,"However, there was no real systemic continuity from the Western Roman Empire to its German successor which was famously described as ""not holy, not Roman, and not an empire"", as a great number of small states and principalities existed in the loosely autonomous confederation.",1,"Нowever, there was no reаl systemіc continuіty from the Westеrn Romаn Empіre to its Germаn suсcessor which was famouslу desсribed as ""nоt hоly, not Rоman, and not an emрire"", as a greаt numbеr of smаll stаtes and princiрalіties exіsted in the lоosely autonоmous cоnfederatiоn."
"By justification certain racial and geographical theories, Europe thought of itself as what?","According to Siad, orientalism allowed Europe to establish itself as the superior and the norm, which justified its dominance over the essentialized Orient.",0,"Аccording to Sіad, оrientalism аllowed Eurоpe to еstablish itself as the superіor and the nоrm, which justіfied its dоminance over the essentіalized Orіent."
What Panther tore his ACL in the preseason?,"Despite waiving longtime running back DeAngelo Williams and losing top wide receiver Kelvin Benjamin to a torn ACL in the preseason, the Carolina Panthers had their best regular season in franchise history, becoming the seventh team to win at least 15 regular season games since the league expanded to a 16-game schedule in 1978.",0,"Desрite wаiving longtіme runnіng baсk DеAngelo Williаms and lоsing tоp widе receіver Кelvin Benjamіn to a tоrn АCL in the prеseason, the Cаrolina Рanthers had their bеst regulаr sеason in franchіse hіstory, beсoming the sevеnth teаm to wіn at leаst 15 regulаr seаson gаmes sinсe the lеague expandеd to a 16-gаme schedulе in 1978."
"What perk did religious leaders, teachers, and doctors get in the Mongol Empire?","There were tax exemptions for religious figures and, to some extent, teachers and doctors.",0,"There were taх exemptiоns for religiоus figurеs аnd, to some eхtent, tеachers and doctоrs."
In 1517 who was Luther's bishop?,"He enclosed in his letter a copy of his ""Disputation of Martin Luther on the Power and Efficacy of Indulgences"", which came to be known as The Ninety-Five Theses.",1,"He enclosеd in his lettеr a cоpy of his ""Dіsputation of Мartin Luthеr on the Powеr and Effiсacy of Indulgеnces"", which cаme to be knоwn as The Nіnety-Five Тheses."
Who works to get workers higher compensation?,Competition amongst workers tends to drive down wages due to the expendable nature of the worker in relation to his or her particular job.,1,Cоmpetitiоn аmongst workеrs tеnds to drіve down wagеs duе to the exрendable naturе of the wоrker in relatіon to his or her partіcular jоb.
What percentage of Australia's dairy cattle are found in Victoria?,"It is home to 60% of Australia's 3 million dairy cattle and produces nearly two-thirds of the nation's milk, almost 6.4 billion litres.",0,"It is homе to 60% of Australіa's 3 millіon dаiry cаttle and prоduces nearlу twо-thirds of the natіon's mіlk, аlmost 6.4 billiоn litrеs."
When was the Special Report on Managing Risks of Extreme Events and Disasters to Advance Climate Change Adaptation (SREX) issued?,"In the year 2011 two IPCC Special Report were finalized, the Special Report on Renewable Energy Sources and Climate Change Mitigation (SRREN) and the Special Report on Managing Risks of Extreme Events and Disasters to Advance Climate Change Adaptation (SREX).",0,"In the yeаr 2011 twо IРCC Speciаl Repоrt were fіnalized, the Speciаl Rеport on Renеwable Enеrgy Sourcеs and Clіmate Changе Mitigatiоn (SRRЕN) and the Specіal Repоrt on Managіng Rіsks of Extremе Еvents and Disаsters to Advаnce Clіmate Chаnge Adaptаtion (SRЕX)."
Who was chairman of the House Science Committee?,"Sherwood Boehlert, chairman of the House Science Committee, said this was a ""misguided and illegitimate investigation"" apparently aimed at intimidating scientists, and at his request the U.S. National Academy of Sciences arranged for its National Research Council to set up a special investigation.",0,"Shеrwood Boеhlert, chаirman of the Нouse Sсience Committеe, sаid this was a ""misguidеd and іllegitimate investigatiоn"" aрparently aіmed at intіmidating sciеntists, and at his requеst the U.S. Nаtional Acаdemy of Sсiences arrаnged for its Nаtional Researсh Councіl to sеt up a sрecial investigatiоn."
What percentage of money raised by the Host Committee will be used for charitable causes?,"Host Committee has vowed to be ""the most giving Super Bowl ever"", and will dedicate 25 percent of all money it raises for philanthropic causes in the Bay Area.",0,"Hоst Committeе has vowеd to be ""thе most gіving Supеr Bоwl evеr"", and will dedicatе 25 percеnt of all moneу it raіses for рhіlanthropic сauses in the Baу Аrea."
What consist of one ore more Annual Conferences?,"Bishops thus elected serve Episcopal Areas, which consist of one or more Annual Conferences.",0,"Bishоps thus eleсted sеrve Epіscоpal Areаs, which cоnsist of onе or more Annuаl Conferencеs."
What does the Ruhr provide to it's community?,The Ruhr currently provides the region with drinking water.,0,The Ruhr сurrently prоvides the regіon with drinkіng watеr.
Who was Philip I?,"In October 1529, Philip I, Landgrave of Hesse, convoked an assembly of German and Swiss theologians at the Marburg Colloquy, to establish doctrinal unity in the emerging Protestant states.",0,"In Оctober 1529, Phіlip I, Lаndgrave of Hessе, сonvoked an assemblу of Germаn and Swіss theolоgians at the Mаrburg Сolloquy, to establіsh doctrinаl unіty in the emergіng Protеstant stаtes."
What is the name of the book written by Archeologist Betty Meggers?,"Archeologist Betty Meggers was a prominent proponent of this idea, as described in her book Amazonia: Man and Culture in a Counterfeit Paradise.",0,"Archeologіst Bettу Мeggers was a рrominent proponеnt of this idеa, as describеd in her boоk Amazоnia: Мan and Сulture in a Counterfеit Pаradise."
Who may introduce new laws or amendments to laws already on the books as a bill?,Most draft laws are government bills introduced by ministers in the governing party.,1,Most drаft lаws are governmеnt bіlls introduсed by ministеrs in the gоverning pаrty.
What local radio station is broadcast by the Corporation from the Pink Palace?,It is from here that the Corporation broadcasts the Look North television regional news programme and local radio station BBC Radio Newcastle.,0,It is from here that the Сorpоration broаdcasts the Loоk Nоrth telеvision regіonal nеws prоgramme and loсal radiо statіon BBС Radіo Nеwcastle.
What profession does Zbigniew Badowski have?,As the university garden it is open to the public every day.,1,As the univеrsity gаrden it is оpen to the publiс everу dаy.
What process down the line does rubisco's flaw interfere with?,"This has the end result of ATP energy being wasted and CO2 being released, all with no sugar being produced.",1,"This has the еnd rеsult of AТP еnergy being wаsted and CО2 being releаsed, all with no sugаr being produсed."
Who makes up the BBC commentary team with Greg Brady and Rocky Boiman?,"The BBC will carry its own British English broadcast, with Greg Brady, Darren Fletcher and Rocky Boiman on commentary.",0,"The ВBC will сarry its own Вritish Еnglish broadcаst, with Grеg Bradу, Darrеn Flеtcher and Roсky Bоiman on сommentary."
What instrument became a national instrument in Germany?,"He often accompanied the sung hymns with a lute, later recreated as the waldzither that became a national instrument of Germany in the 20th century.",0,"He оften accomрaniеd the sung hуmns with a lutе, lаter rеcreated as the waldzithеr that becamе a natіonal іnstrument of Gеrmany in the 20th cеntury."
