question,text,label,attacked_text
How many women were employed in construction in 2011?,"In the United States, the industry in 2014 has around $960 billion in annual revenue according to statistics tracked by the Census Bureau, of which $680 billion is private (split evenly between residential and nonresidential) and the remainder is government.",1,"In the Unitеd Stätes, the industrу in 2014 has ãround $960 billіon in аnnual revenuе accordiñg to statistіcs trackëd by the Ceñsus Вureau, of which $680 billión is privatе (splіt evënly between rеsidential and nonresidentiаl) and the remãinder is governmеnt."
"How many nations contain ""Amazonas"" in their names?",This region includes territory belonging to nine nations.,1,This región iñcludes tеrritory belongïng to ñine natìons.
Who came up with the theory of relativity?,When Albert Einstein formulated his theory of general relativity (GR),0,When Albеrt Еinstein fоrmulated his thëory of genеral relàtivity (GR)
Of what form do Mersenne primes take?,They are called Mersenne primes in his honor.,1,They are cаlled Mersеnne primès in his hoñor.
What venue hosted Super Bowl Opening Night?,"The event was held on February 1, 2016 at SAP Center in San Jose.",0,"The ëvent was hеld on Fеbruary 1, 2016 at SAР Cеnter in Sañ Josë."
When did ABC adopt it's iconic circle logo?,"In 1957, just before the television network began its first color broadcasts, the ABC logo consisted of a tiny lowercase ""abc"" in the center of a large lowercase letter a, a design known as the ""ABC Circle A"".",0,"In 1957, just before the televisioñ nеtwork bеgan its fîrst cólor broadсasts, the AВC lögo consistеd of a tinу lowercаse ""ábc"" in the cênter of a lаrge lowerçase lеtter а, a dèsign kñown as the ""ABС Circlе А""."
What was Henry IV known as before taking the throne?,"The warfare was definitively quelled in 1598, when Henry of Navarre, having succeeded to the French throne as Henry IV, and having recanted Protestantism in favour of Roman Catholicism, issued the Edict of Nantes.",0,"The warfáre was definitivêly quellèd in 1598, when Henrу of Ñavarre, having sûcceeded to the Frênch thrоne as Henrу ÍV, and having reсanted Prötestantism in fävour of Róman Cathоlicism, îssued the Ediсt of Nаntes."
What entity was Touchstone Television reorganized into in 2007?,"Since the 1950s, ABC has had two main production facilities: the ABC Television Center (now The Prospect Studios) on Prospect Avenue in Hollywood, California, shared with the operations of KABC-TV until 1999; and the ABC Television Center, East, a set of studios located throughout the New York City.",1,"Sіnce the 1950s, ÁBC has had twô maіn produсtion facіlities: the ÂBC Televisïon Centêr (nоw The Pròspect Studiоs) on Prospеct Avenùe in Hollywoõd, Calіfornia, shаred with the operatioñs of KABC-ТV until 1999; and the ABÇ Telévision Centér, Eаst, a sèt of studіos locatеd thrôughout the Nеw Yòrk Cïty."
What was the name given to the regions in which the pro - slavery southerners lived?,"Subsequently, Californios (dissatisfied with inequitable taxes and land laws) and pro-slavery southerners in the lightly populated ""Cow Counties"" of southern California attempted three times in the 1850s to achieve a separate statehood or territorial status separate from Northern California.",0,"Subsеquently, Californіos (dissаtisfied with ïnequitáble tаxes and lañd läws) and prо-slavery sоutherners in the lіghtly pоpulated ""Çow Çounties"" of southеrn Californiа attémpted thrëe timês in the 1850s to achievè a sepаrate statehоod or territоrial stаtus separäte from Nоrthern Californiа."
What danger did the IPCC understate?,"Another example of scientific research which suggests that previous estimates by the IPCC, far from overstating dangers and risks, have actually understated them is a study on projected rises in sea levels.",0,"Аnother examplé of sciêñtific rеsearch which süggests that previôus estіmates by the ÎPCC, fаr from ovеrstating dângers and rіsks, have açtually understatеd them is a studу on projectеd rïses in seа lеvels."
What is another term for rotors?,"Therefore, a reversing stage or gearbox is usually required where power is required in the opposite direction.[citation needed]",1,"Therеfore, a revеrsing stаge or gêarbox is úsually requiréd where powér is rеquired in the oppositе direction.[çìtatîon ñeeded]"
What Republic has maintained its control of Iran?,"During the 2006 Israel-Lebanon conflict, the Iranian government enjoyed something of a resurgence in popularity amongst the predominantly Sunni ""Arab street,"" due to its support for Hezbollah and to President Mahmoud Ahmadinejad's vehement opposition to the United States and his call that Israel shall vanish.",1,"During the 2006 Israel-Lebänoñ cònflict, the Iránian governmeñt еnjoyed somethïng of a resurgènce in populárity аmongst the рredominantly Sunnî ""Аrab strеet,"" dùe to its súpport for Hezbòllah and to Presîdent Màhmoud Ahmadinеjad's vehêment öpposition to the Unіted Stаtes and his câll that Isrаel shаll vanîsh."
By when did the Germanic tribes conquer the Celtic peoples?,"However, there was no real systemic continuity from the Western Roman Empire to its German successor which was famously described as ""not holy, not Roman, and not an empire"", as a great number of small states and principalities existed in the loosely autonomous confederation.",1,"Howevër, there was no rèal systеmic cоntinuity from the Westеrn Romañ Empіre to its Gërman suçcessor which was famоusly desçribed as ""nоt hõly, not Rõman, and not an еmpire"", as a greàt numbеr of smâll statès and prіncipalіties exіsted in the lõosely autònomöus çonfederatioñ."
"By justification certain racial and geographical theories, Europe thought of itself as what?","According to Siad, orientalism allowed Europe to establish itself as the superior and the norm, which justified its dominance over the essentialized Orient.",0,"Аccording to Sіad, orientalіsm allowèd Europë to establîsh itself as the superìor and the ñorm, which justìfied its dоminance over the êssentializèd Oriеnt."
What Panther tore his ACL in the preseason?,"Despite waiving longtime running back DeAngelo Williams and losing top wide receiver Kelvin Benjamin to a torn ACL in the preseason, the Carolina Panthers had their best regular season in franchise history, becoming the seventh team to win at least 15 regular season games since the league expanded to a 16-game schedule in 1978.",0,"Dêspite waìving loñgtime runnіng bаck DeAngélo Wïlliams and losiñg tóp widе receîver Kelvіn Benjаmin to a torñ ÄCL in the presеason, the Carolіna Panthêrs had their bеst regulаr seasón in franchisе historу, beсoming the sеventh tеam to wіn at lеast 15 rеgular séason gàmes siñce the lèague èxpanded to a 16-gamë schedúle in 1978."
"What perk did religious leaders, teachers, and doctors get in the Mongol Empire?","There were tax exemptions for religious figures and, to some extent, teachers and doctors.",0,"There were tаx exëmptions for relïgious fìgures añd, to some еxtent, teaсhers and doсtors."
In 1517 who was Luther's bishop?,"He enclosed in his letter a copy of his ""Disputation of Martin Luther on the Power and Efficacy of Indulgences"", which came to be known as The Ninety-Five Theses.",1,"He enclosеd in his létter a copу of his ""Disputatiоn of Martіn Luthеr on the Powêr and Effïcacy of Iñdulgençes"", which cаme to be knоwn as The Ninеty-Five Thеses."
Who works to get workers higher compensation?,Competition amongst workers tends to drive down wages due to the expendable nature of the worker in relation to his or her particular job.,1,Compеtіtion àmongst wõrkers ténds to drіve down wagеs dúe to the expeñdable naturе of the wörker in rеlation to his or her рarticular jоb.
What percentage of Australia's dairy cattle are found in Victoria?,"It is home to 60% of Australia's 3 million dairy cattle and produces nearly two-thirds of the nation's milk, almost 6.4 billion litres.",0,"It is homê to 60% of Australіa's 3 milliôn dáiry cattlе and prõduces nêarly two-thіrds of the nаtion's mіlk, аlmost 6.4 billïon lіtres."
When was the Special Report on Managing Risks of Extreme Events and Disasters to Advance Climate Change Adaptation (SREX) issued?,"In the year 2011 two IPCC Special Report were finalized, the Special Report on Renewable Energy Sources and Climate Change Mitigation (SRREN) and the Special Report on Managing Risks of Extreme Events and Disasters to Advance Climate Change Adaptation (SREX).",0,"In the yeаr 2011 twõ IPCС Specіal Reрort were finalizéd, the Speciаl Repórt on Renewablе Enеrgy Sourcеs and Climaté Changê Mіtigation (SRRÊN) and the Speciаl Reрort on Managіng Rіsks of Extrеme Evénts and Disаsters to Аdvance Climâte Çhange Adaptatiоn (SRÉX)."
Who was chairman of the House Science Committee?,"Sherwood Boehlert, chairman of the House Science Committee, said this was a ""misguided and illegitimate investigation"" apparently aimed at intimidating scientists, and at his request the U.S. National Academy of Sciences arranged for its National Research Council to set up a special investigation.",0,"Sherwôod Boèhlert, châirman of the Housë Sсience Çommittee, saіd this was a ""misguìded and illegitіmate iñvestigatioñ"" apрarently aimêd at іntimidating sсientists, and at his reqûest the Ü.S. Natìonal Acаdemy of Sciеnces arrangëd for its Nationál Researсh Couñcil to sèt up a sрecial investigãtïon."
