question,text,label,attacked_text
When did ABC adopt it's iconic circle logo?,"In 1957, just before the television network began its first color broadcasts, the ABC logo consisted of a tiny lowercase ""abc"" in the center of a large lowercase letter a, a design known as the ""ABC Circle A"".",0,"In 1957, just before the televisîon nêtwork begañ its fïrst colòr broadcästs, the ÁBC logö çonsisted of a tiñy lowercasè ""abç"" in the cënter of a largè lòwercase létter à, a desigñ kñown as the ""ABÇ Çircle Á""."
What was Henry IV known as before taking the throne?,"The warfare was definitively quelled in 1598, when Henry of Navarre, having succeeded to the French throne as Henry IV, and having recanted Protestantism in favour of Roman Catholicism, issued the Edict of Nantes.",0,"The warfarê was definitîvely qûelled in 1598, when Heñry of Nãvarre, having sucçeeded to the Frençh thröne as Heñry ÌV, and having recantèd Pròtestantism in favoúr of Rõman Catholiçism, issuéd the Édict of Ñantes."
What entity was Touchstone Television reorganized into in 2007?,"Since the 1950s, ABC has had two main production facilities: the ABC Television Center (now The Prospect Studios) on Prospect Avenue in Hollywood, California, shared with the operations of KABC-TV until 1999; and the ABC Television Center, East, a set of studios located throughout the New York City.",1,"Siñce the 1950s, ABÇ has had twò maiñ próduction facilïties: the ABÇ Telëvision Çenter (ñow The Pròspect Studiós) on Pròspect Aveñue in Hollywoôd, Californíâ, shäred with the operatìons of KABÇ-TV until 1999; and the ABÇ Tèlevision Ceñter, Eäst, a sèt of studiós locáted throûghout the Ñew Yòrk Çity."
What was the name given to the regions in which the pro - slavery southerners lived?,"Subsequently, Californios (dissatisfied with inequitable taxes and land laws) and pro-slavery southerners in the lightly populated ""Cow Counties"" of southern California attempted three times in the 1850s to achieve a separate statehood or territorial status separate from Northern California.",0,"Subsëquently, Califôrníos (dissatìsfied with ïñequitable tâxes and lãnd láws) and prô-slavery southernèrs in the lïghtly popúlated ""Çow Countiês"" of soüthern Califôrñia attémpted thrèe timës in the 1850s to àchieve a separaté stätehood or terrìtorial stâtus sëparate from Northerñ Calîfornía."
What danger did the IPCC understate?,"Another example of scientific research which suggests that previous estimates by the IPCC, far from overstating dangers and risks, have actually understated them is a study on projected rises in sea levels.",0,"Anothér examplé of sçientifîc rèsearch which súggests that previôus estimatês by the ÍPCC, fär from overstäting dangêrs and rîsks, have actüally uñderstated them is a stüdy on projècted risës in seâ lèvels."
What is another term for rotors?,"Therefore, a reversing stage or gearbox is usually required where power is required in the opposite direction.[citation needed]",1,"Thereforê, a reversiñg stagè or geãrbox is usùally requîred where powêr is requirêd in the oppositê diréctiôn.[citâtion nëeded]"
What Republic has maintained its control of Iran?,"During the 2006 Israel-Lebanon conflict, the Iranian government enjoyed something of a resurgence in popularity amongst the predominantly Sunni ""Arab street,"" due to its support for Hezbollah and to President Mahmoud Ahmadinejad's vehement opposition to the United States and his call that Israel shall vanish.",1,"During the 2006 Israel-Lèbânon confliçt, the Îranian govèrnment enjoyêd somèthing of a resùrgence in popülarity amoñgst the predomînantly Suñni ""Arãb streét,"" duè to its suppôrt for Hézbollah and to Presidènt Mâhmoud Áhmadinejad's vehêment ópposition to the Unïted Státes and his çall that Ìsrael shâll vänish."
By when did the Germanic tribes conquer the Celtic peoples?,"However, there was no real systemic continuity from the Western Roman Empire to its German successor which was famously described as ""not holy, not Roman, and not an empire"", as a great number of small states and principalities existed in the loosely autonomous confederation.",1,"Howêver, there was no rëal systèmic contínuíty from the Wëstern Román Êmpire to its Gèrman sûccessor which was famoúsly describêd as ""nöt hõly, not Róman, and not an êmpire"", as a greàt numbèr of smäll stätes and príñcipalities existèd in the loösely aútònomous confedératíon."
"By justification certain racial and geographical theories, Europe thought of itself as what?","According to Siad, orientalism allowed Europe to establish itself as the superior and the norm, which justified its dominance over the essentialized Orient.",0,"Accordiñg to Siád, oriéntalism âllowed Europè to establïsh itself as the supèrior and the nòrm, which justífied its domíñance over the essentialìzèd Õrient."
What Panther tore his ACL in the preseason?,"Despite waiving longtime running back DeAngelo Williams and losing top wide receiver Kelvin Benjamin to a torn ACL in the preseason, the Carolina Panthers had their best regular season in franchise history, becoming the seventh team to win at least 15 regular season games since the league expanded to a 16-game schedule in 1978.",0,"Dèspite waiviñg loñgtime runñing bäck DeAngélo Willîams and losíng tõp wíde réceiver Kelvïn Benjamiñ to a tòrn ÂCL in the préseason, the Carolína Pañthers had their bést rëgular seasoñ in françhise hìstory, bëcoming the sevênth tëam to wiñ at lèast 15 regulàr sêason gamês sínce the leaguë expandèd to a 16-gáme schèdule in 1978."
"What perk did religious leaders, teachers, and doctors get in the Mongol Empire?","There were tax exemptions for religious figures and, to some extent, teachers and doctors.",0,"There were táx exemptïons for religìous fìgures ánd, to some extënt, teaçhers and doçtors."
In 1517 who was Luther's bishop?,"He enclosed in his letter a copy of his ""Disputation of Martin Luther on the Power and Efficacy of Indulgences"", which came to be known as The Ninety-Five Theses.",1,"He enclosëd in his lêtter a còpy of his ""Disputatioñ of Martìn Luthér on the Pówer and Éfficacy of Índulgeñces"", which cáme to be knówn as The Niñety-Five Théses."
Who works to get workers higher compensation?,Competition amongst workers tends to drive down wages due to the expendable nature of the worker in relation to his or her particular job.,1,Competitìón amoñgst wórkers teñds to drïve down wâges düe to the expendâble nâture of the wórker in relatioñ to his or her partiçular jôb.
What percentage of Australia's dairy cattle are found in Victoria?,"It is home to 60% of Australia's 3 million dairy cattle and produces nearly two-thirds of the nation's milk, almost 6.4 billion litres.",0,"It is homë to 60% of Australía's 3 mïllion dâiry câttle and próduces nêarly twô-thirds of the natíon's mïlk, âlmost 6.4 billioñ litrës."
When was the Special Report on Managing Risks of Extreme Events and Disasters to Advance Climate Change Adaptation (SREX) issued?,"In the year 2011 two IPCC Special Report were finalized, the Special Report on Renewable Energy Sources and Climate Change Mitigation (SRREN) and the Special Report on Managing Risks of Extreme Events and Disasters to Advance Climate Change Adaptation (SREX).",0,"In the yéar 2011 twõ IPÇC Speciâl Repört were fînalized, the Specîal Réport on Renéwable Enèrgy Sourçes and Climáte Chañge Mitigatiõn (SRRËN) and the Specíal Repòrt on Managiñg Rísks of Extrëme Èvents and Dïsasters to Àdvance Climãte Chañge Adaptatiön (SRÉX)."
Who was chairman of the House Science Committee?,"Sherwood Boehlert, chairman of the House Science Committee, said this was a ""misguided and illegitimate investigation"" apparently aimed at intimidating scientists, and at his request the U.S. National Academy of Sciences arranged for its National Research Council to set up a special investigation.",0,"Shèrwood Boehlêrt, chaírman of the Hoùse Sçience Çommittee, sãid this was a ""mïsguided and illegitimàte invêstîgation"" appãrently aîmed at intïmidatîng scientïsts, and at his requëst the Ú.S. Natîonal Açademy of Sciencês arrãnged for its Natioñal Researçh Couñcil to sêt up a spëcial investigatiõñ."
What percentage of money raised by the Host Committee will be used for charitable causes?,"Host Committee has vowed to be ""the most giving Super Bowl ever"", and will dedicate 25 percent of all money it raises for philanthropic causes in the Bay Area.",0,"Hóst Çommittee has vowèd to be ""thë most giviñg Supèr Böwl éver"", and will dediçate 25 perceñt of all monéy it raîses for philánthropic causès in the Bày Areá."
